nombre,precio,date,time,change,open,high,low,volume
"Caqui",79.07,"6/11/2007","1:05pm",+0.55,78.32,79.14,78.06,1549052
"Berenjena",50.79,"6/11/2007","1:06pm",-0.34,51.13,51.21,50.59,1978300
"Lechuga",34.195,"6/11/2007","1:06pm",-0.005,34.28,34.44,34.12,3179550
"Durazno",37.48,"6/11/2007","1:06pm",+0.16,37.07,37.49,37.05,11921001
"Remolacha",31.34,"6/11/2007","1:06pm",+0.34,31.00,31.62,30.90,7418551
"Habas",37.75,"6/11/2007","1:06pm",-0.20,37.78,37.83,37.62,5559869
"HON",56.99,"6/11/2007","1:06pm",-0.39,57.25,57.40,56.91,2007542
"Frambuesa",46.0627,"6/11/2007","1:05pm",+0.3627,45.80,46.29,45.46,4829456
"Naranja",103.76,"6/11/2007","1:05pm",+0.69,102.87,104.00,102.50,2503900
"Bruselas",22.04,"6/11/2007","1:11pm",+0.21,21.70,22.05,21.69,22780160
"Batata",62.58,"6/11/2007","1:06pm",+0.45,62.89,62.89,62.15,4682578
"Rúcula",50.649,"6/11/2007","1:06pm",+0.239,50.41,50.66,50.05,4156000
"Repollo",51.68,"6/11/2007","1:06pm",+0.01,51.67,51.82,51.32,5958742
"Cebolla",51.38,"6/11/2007","1:06pm",-0.03,51.47,51.62,50.98,2710414
"Cebollín",85.40,"6/11/2007","1:05pm",-0.54,85.94,85.98,85.28,1115800
"MO",70.29,"6/11/2007","1:06pm",-0.01,70.25,70.50,69.76,4510357
"Puerro",50.95,"6/11/2007","1:06pm",+0.81,50.30,51.07,50.04,5784900
"Mandarina",30.16,"6/11/2007","1:11pm",+0.11,30.05,30.25,29.93,22141974
"Ajo",26.50,"6/11/2007","1:06pm",-0.02,26.50,26.53,26.31,11587539
"Rabanito",63.07,"6/11/2007","1:06pm",0.00,62.80,63.12,62.75,3192946
"T",40.13,"6/11/2007","1:06pm",-0.13,40.20,40.25,39.89,6957775
"Espinaca",69.91,"6/11/2007","1:06pm",-0.32,69.85,70.20,69.51,1075500
"Acelga",43.2716,"6/11/2007","1:05pm",+0.2016,42.95,43.34,42.89,4057020
"Zanahoria",50.07,"6/11/2007","1:06pm",-0.01,49.90,50.08,49.55,5985207
"Papa",83.53,"6/11/2007","1:06pm",+0.85,82.68,83.72,82.35,6388600
"Lima",39.53,"6/11/2007","1:11pm",-0.13,39.67,40.18,39.43,2319180
"Granada ",71.74,"6/11/2007","1:11pm",+0.21,71.29,71.76,71.15,2359542
"Uva",63.12,"6/11/2007","1:11pm",+0.08,62.79,63.19,62.42,2086730
"Ciruela",97.75,"6/11/2007","1:11pm",-0.44,98.25,98.79,97.59,1556900
"C",53.67,"6/11/2007","1:11pm",+0.34,53.20,53.69,52.81,6010594
"Caqui",79.17,"6/11/2007","1:11pm",+0.65,78.32,79.19,78.06,1577652
"Berenjena",50.79,"6/11/2007","1:11pm",-0.34,51.13,51.21,50.59,2054300
"Lechuga",34.22,"6/11/2007","1:11pm",+0.02,34.28,34.44,34.12,3245950
"Durazno",37.53,"6/11/2007","1:11pm",+0.21,37.07,37.53,37.05,12200301
"Remolacha",31.42,"6/11/2007","1:11pm",+0.42,31.00,31.62,30.90,7518551
"Habas",37.78,"6/11/2007","1:11pm",-0.17,37.78,37.83,37.62,5639569
"HON",57.13,"6/11/2007","1:11pm",-0.25,57.25,57.40,56.91,2042642
"Frambuesa",46.12,"6/11/2007","1:11pm",+0.42,45.80,46.29,45.46,5833149
"Naranja",103.86,"6/11/2007","1:11pm",+0.79,102.87,104.00,102.50,2536300
"Bruselas",22.05,"6/11/2007","1:16pm",+0.22,21.70,22.07,21.69,23218578
"Batata",62.65,"6/11/2007","1:11pm",+0.52,62.89,62.89,62.15,4727878
"Rúcula",50.69,"6/11/2007","1:11pm",+0.28,50.41,50.695,50.05,4239700
"Repollo",51.74,"6/11/2007","1:11pm",+0.07,51.67,51.82,51.32,6054742
"Cebolla",51.44,"6/11/2007","1:11pm",+0.03,51.47,51.62,50.98,2762114
"Cebollín",85.53,"6/11/2007","1:11pm",-0.41,85.94,85.98,85.28,1145200
"MO",70.41,"6/11/2007","1:11pm",+0.11,70.25,70.50,69.76,4563257
"Puerro",51.12,"6/11/2007","1:11pm",+0.98,50.30,51.13,50.04,5899900
"Mandarina",30.17,"6/11/2007","1:16pm",+0.12,30.05,30.25,29.93,22399100
"Ajo",26.5275,"6/11/2007","1:11pm",+0.0075,26.50,26.53,26.31,12044278
"Rabanito",63.0995,"6/11/2007","1:11pm",+0.0295,62.80,63.12,62.75,3229446
"T",40.19,"6/11/2007","1:11pm",-0.07,40.20,40.25,39.89,7073875
"Espinaca",69.97,"6/11/2007","1:11pm",-0.26,69.85,70.20,69.51,1092400
"Acelga",43.34,"6/11/2007","1:10pm",+0.27,42.95,43.34,42.88,4847820
"Zanahoria",50.08,"6/11/2007","1:11pm",0.00,49.90,50.12,49.55,6200407
"Papa",83.66,"6/11/2007","1:11pm",+0.98,82.68,83.72,82.35,6490400
"Lima",39.56,"6/11/2007","1:16pm",-0.10,39.67,40.18,39.43,2433580
"Granada ",71.80,"6/11/2007","1:16pm",+0.27,71.29,71.83,71.15,2440996
"Uva",63.20,"6/11/2007","1:15pm",+0.16,62.79,63.21,62.42,2110030
"Ciruela",97.85,"6/11/2007","1:16pm",-0.34,98.25,98.79,97.59,1590400
"C",53.679,"6/11/2007","1:16pm",+0.349,53.20,53.71,52.81,6103294
"Caqui",79.35,"6/11/2007","1:16pm",+0.83,78.32,79.39,78.06,1651052
"Berenjena",50.85,"6/11/2007","1:16pm",-0.28,51.13,51.21,50.59,2111497
"Lechuga",34.21,"6/11/2007","1:15pm",+0.01,34.28,34.44,34.12,3343750
"Durazno",37.535,"6/11/2007","1:16pm",+0.215,37.07,37.54,37.05,12385801
"Remolacha",31.45,"6/11/2007","1:16pm",+0.45,31.00,31.62,30.90,7588451
"Habas",37.77,"6/11/2007","1:16pm",-0.18,37.78,37.83,37.62,5820967
"HON",57.11,"6/11/2007","1:16pm",-0.27,57.25,57.40,56.91,2057642
"Frambuesa",46.12,"6/11/2007","1:16pm",+0.42,45.80,46.29,45.46,5922449
"Naranja",103.83,"6/11/2007","1:16pm",+0.76,102.87,104.00,102.50,2579600
"Bruselas",22.06,"6/11/2007","1:21pm",+0.23,21.70,22.08,21.69,23707494
"Batata",62.64,"6/11/2007","1:16pm",+0.51,62.89,62.89,62.15,4771978
"Rúcula",50.75,"6/11/2007","1:16pm",+0.34,50.41,50.78,50.05,4349600
"Repollo",51.73,"6/11/2007","1:16pm",+0.06,51.67,51.82,51.32,6085542
"Cebolla",51.47,"6/11/2007","1:16pm",+0.06,51.47,51.62,50.98,2786414
"Cebollín",85.56,"6/11/2007","1:16pm",-0.38,85.94,85.98,85.28,1180100
"MO",70.37,"6/11/2007","1:16pm",+0.07,70.25,70.50,69.76,4636857
"Puerro",51.15,"6/11/2007","1:16pm",+1.01,50.30,51.16,50.04,6009400
"Mandarina",30.14,"6/11/2007","1:21pm",+0.09,30.05,30.25,29.93,23011740
"Ajo",26.51,"6/11/2007","1:16pm",-0.01,26.50,26.54,26.31,12225128
"Rabanito",63.10,"6/11/2007","1:16pm",+0.03,62.80,63.12,62.75,3329546
"T",40.22,"6/11/2007","1:16pm",-0.04,40.20,40.26,39.89,7235875
"Espinaca",69.95,"6/11/2007","1:16pm",-0.28,69.85,70.20,69.51,1122100
"Acelga",43.37,"6/11/2007","1:16pm",+0.30,42.95,43.38,42.88,4953820
"Zanahoria",50.04,"6/11/2007","1:16pm",-0.04,49.90,50.12,49.55,6345707
"Papa",83.58,"6/11/2007","1:16pm",+0.90,82.68,83.72,82.35,6598900
"Lima",39.58,"6/11/2007","1:21pm",-0.08,39.67,40.18,39.43,2500980
"Granada ",71.90,"6/11/2007","1:21pm",+0.37,71.29,71.89,71.15,2494796
"Uva",63.22,"6/11/2007","1:21pm",+0.18,62.79,63.25,62.42,2135530
"Ciruela",97.81,"6/11/2007","1:20pm",-0.38,98.25,98.79,97.59,1608700
"C",53.76,"6/11/2007","1:21pm",+0.43,53.20,53.77,52.81,6249294
"Caqui",79.45,"6/11/2007","1:21pm",+0.93,78.32,79.45,78.06,1689152
"Berenjena",50.89,"6/11/2007","1:21pm",-0.24,51.13,51.21,50.59,2132297
"Lechuga",34.23,"6/11/2007","1:20pm",+0.03,34.28,34.44,34.12,3370250
"Durazno",37.53,"6/11/2007","1:21pm",+0.21,37.07,37.56,37.05,12700001
"Remolacha",31.43,"6/11/2007","1:21pm",+0.43,31.00,31.62,30.90,7705751
"Habas",37.76,"6/11/2007","1:21pm",-0.19,37.78,37.83,37.62,5879467
"HON",57.17,"6/11/2007","1:21pm",-0.21,57.25,57.40,56.91,2107242
"Frambuesa",46.17,"6/11/2007","1:21pm",+0.47,45.80,46.29,45.46,5961749
"Naranja",103.81,"6/11/2007","1:21pm",+0.74,102.87,104.00,102.50,2608100
"Bruselas",22.04,"6/11/2007","1:26pm",+0.21,21.70,22.08,21.69,24314782
"Batata",62.66,"6/11/2007","1:21pm",+0.53,62.89,62.89,62.15,4802578
"Rúcula",50.83,"6/11/2007","1:21pm",+0.42,50.41,50.84,50.05,4419800
"Repollo",51.79,"6/11/2007","1:21pm",+0.12,51.67,51.82,51.32,6135742
"Cebolla",51.48,"6/11/2007","1:21pm",+0.07,51.47,51.62,50.98,2853314
"Cebollín",85.64,"6/11/2007","1:21pm",-0.30,85.94,85.98,85.28,1258800
"MO",70.41,"6/11/2007","1:21pm",+0.11,70.25,70.50,69.76,4723085
"Puerro",51.22,"6/11/2007","1:21pm",+1.08,50.30,51.23,50.04,6148300
"Mandarina",30.1301,"6/11/2007","1:25pm",+0.0801,30.05,30.25,29.93,23292696
"Ajo",26.50,"6/11/2007","1:21pm",-0.02,26.50,26.54,26.31,12653153
"Rabanito",63.10,"6/11/2007","1:21pm",+0.03,62.80,63.12,62.75,3736946
"T",40.28,"6/11/2007","1:21pm",+0.02,40.20,40.29,39.89,7365200
"Espinaca",70.02,"6/11/2007","1:21pm",-0.21,69.85,70.20,69.51,1158800
"Acelga",43.43,"6/11/2007","1:21pm",+0.36,42.95,43.44,42.88,5053620
"Zanahoria",50.02,"6/11/2007","1:21pm",-0.06,49.90,50.12,49.55,6585307
"Papa",83.66,"6/11/2007","1:21pm",+0.98,82.68,83.72,82.35,6705800
"Lima",39.52,"6/11/2007","1:26pm",-0.14,39.67,40.18,39.43,2540480
"Granada ",71.85,"6/11/2007","1:26pm",+0.32,71.29,71.90,71.15,2549996
"Uva",63.18,"6/11/2007","1:26pm",+0.14,62.79,63.26,62.42,2157330
"Ciruela",97.71,"6/11/2007","1:26pm",-0.48,98.25,98.79,97.59,1636600
"C",53.72,"6/11/2007","1:26pm",+0.39,53.20,53.77,52.81,6427294
"Caqui",79.20,"6/11/2007","1:26pm",+0.68,78.32,79.46,78.06,1768752
"Berenjena",50.86,"6/11/2007","1:26pm",-0.27,51.13,51.21,50.59,2150397
"Lechuga",34.22,"6/11/2007","1:26pm",+0.02,34.28,34.44,34.12,3496150
"Durazno",37.50,"6/11/2007","1:26pm",+0.18,37.07,37.56,37.05,12934301
"Remolacha",31.40,"6/11/2007","1:26pm",+0.40,31.00,31.62,30.90,7805351
"Habas",37.75,"6/11/2007","1:26pm",-0.20,37.78,37.83,37.62,5995967
"HON",57.20,"6/11/2007","1:26pm",-0.18,57.25,57.40,56.91,2149442
"Frambuesa",46.14,"6/11/2007","1:26pm",+0.44,45.80,46.29,45.46,6019149
"Naranja",103.70,"6/11/2007","1:26pm",+0.63,102.87,104.00,102.50,2638000
"Bruselas",22.04,"6/11/2007","1:31pm",+0.21,21.70,22.08,21.69,24406300
"Batata",62.63,"6/11/2007","1:26pm",+0.50,62.89,62.89,62.15,4835178
"Rúcula",50.81,"6/11/2007","1:26pm",+0.40,50.41,50.84,50.05,4480900
"Repollo",51.78,"6/11/2007","1:26pm",+0.11,51.67,51.85,51.32,6233852
"Cebolla",51.44,"6/11/2007","1:26pm",+0.03,51.47,51.62,50.98,2881414
"Cebollín",85.62,"6/11/2007","1:26pm",-0.32,85.94,85.98,85.28,1282500
"MO",70.36,"6/11/2007","1:26pm",+0.06,70.25,70.50,69.76,4767885
"Puerro",51.23,"6/11/2007","1:26pm",+1.09,50.30,51.27,50.04,6334000
"Mandarina",30.12,"6/11/2007","1:31pm",+0.07,30.05,30.25,29.93,23578844
"Ajo",26.50,"6/11/2007","1:26pm",-0.02,26.50,26.54,26.31,14778927
"Rabanito",63.09,"6/11/2007","1:26pm",+0.02,62.80,63.12,62.75,3928946
"T",40.31,"6/11/2007","1:26pm",+0.05,40.20,40.33,39.89,7505100
"Espinaca",69.98,"6/11/2007","1:26pm",-0.25,69.85,70.20,69.51,1210900
"Acelga",43.40,"6/11/2007","1:26pm",+0.33,42.95,43.45,42.88,5123120
"Zanahoria",49.96,"6/11/2007","1:26pm",-0.12,49.90,50.12,49.55,6687607
"Papa",83.57,"6/11/2007","1:26pm",+0.89,82.68,83.72,82.35,6797200
"Lima",39.53,"6/11/2007","1:31pm",-0.13,39.67,40.18,39.43,2572580
"Granada ",71.85,"6/11/2007","1:31pm",+0.32,71.29,71.90,71.15,2602596
"Uva",63.26,"6/11/2007","1:31pm",+0.22,62.79,63.26,62.42,2172130
"Ciruela",97.82,"6/11/2007","1:31pm",-0.37,98.25,98.79,97.59,1659000
"C",53.74,"6/11/2007","1:31pm",+0.41,53.20,53.77,52.81,6462694
"Caqui",79.20,"6/11/2007","1:31pm",+0.68,78.32,79.46,78.06,1829052
"Berenjena",50.85,"6/11/2007","1:31pm",-0.28,51.13,51.21,50.59,2171097
"Lechuga",34.24,"6/11/2007","1:31pm",+0.04,34.28,34.44,34.12,3579950
"Durazno",37.52,"6/11/2007","1:31pm",+0.20,37.07,37.56,37.05,13012501
"Remolacha",31.42,"6/11/2007","1:31pm",+0.42,31.00,31.62,30.90,7927151
"Habas",37.76,"6/11/2007","1:31pm",-0.19,37.78,37.83,37.62,6189667
"HON",57.21,"6/11/2007","1:31pm",-0.17,57.25,57.40,56.91,2172142
"Frambuesa",46.14,"6/11/2007","1:31pm",+0.44,45.80,46.29,45.46,6057949
"Naranja",103.63,"6/11/2007","1:31pm",+0.56,102.87,104.00,102.50,2660504
"Bruselas",22.04,"6/11/2007","1:36pm",+0.21,21.70,22.08,21.69,24689632
"Batata",62.61,"6/11/2007","1:31pm",+0.48,62.89,62.89,62.15,4868578
"Rúcula",50.80,"6/11/2007","1:31pm",+0.39,50.41,50.84,50.05,4526800
"Repollo",51.75,"6/11/2007","1:31pm",+0.08,51.67,51.85,51.32,6294152
"Cebolla",51.43,"6/11/2007","1:31pm",+0.02,51.47,51.62,50.98,2901114
"Cebollín",85.59,"6/11/2007","1:31pm",-0.35,85.94,85.98,85.28,1297000
"MO",70.34,"6/11/2007","1:31pm",+0.04,70.25,70.50,69.76,4818885
"Puerro",51.24,"6/11/2007","1:31pm",+1.10,50.30,51.27,50.04,6438900
"Mandarina",30.125,"6/11/2007","1:36pm",+0.075,30.05,30.25,29.93,23983122
"Ajo",26.51,"6/11/2007","1:31pm",-0.01,26.50,26.54,26.31,14886127
"Rabanito",63.08,"6/11/2007","1:31pm",+0.01,62.80,63.13,62.75,3971046
"T",40.31,"6/11/2007","1:31pm",+0.05,40.20,40.33,39.89,7610100
"Espinaca",70.05,"6/11/2007","1:31pm",-0.18,69.85,70.20,69.51,1239200
"Acelga",43.39,"6/11/2007","1:31pm",+0.32,42.95,43.45,42.88,5198120
"Zanahoria",50.00,"6/11/2007","1:31pm",-0.08,49.90,50.12,49.55,6808307
"Papa",83.60,"6/11/2007","1:31pm",+0.92,82.68,83.72,82.35,6858500
"Lima",39.54,"6/11/2007","1:36pm",-0.12,39.67,40.18,39.43,2615380
"Granada ",71.90,"6/11/2007","1:36pm",+0.37,71.29,71.90,71.15,2648396
"Uva",63.27,"6/11/2007","1:36pm",+0.23,62.79,63.28,62.42,2187930
"Ciruela",97.88,"6/11/2007","1:36pm",-0.31,98.25,98.79,97.59,1700700
"C",53.73,"6/11/2007","1:36pm",+0.40,53.20,53.77,52.81,6558794
"Caqui",79.20,"6/11/2007","1:36pm",+0.68,78.32,79.46,78.06,1869352
"Berenjena",50.89,"6/11/2007","1:36pm",-0.24,51.13,51.21,50.59,2184797
"Lechuga",34.22,"6/11/2007","1:36pm",+0.02,34.28,34.44,34.12,3654250
"Durazno",37.51,"6/11/2007","1:36pm",+0.19,37.07,37.56,37.05,13175301
"Remolacha",31.45,"6/11/2007","1:36pm",+0.45,31.00,31.62,30.90,8227251
"Habas",37.76,"6/11/2007","1:36pm",-0.19,37.78,37.83,37.62,6273567
"HON",57.24,"6/11/2007","1:36pm",-0.14,57.25,57.40,56.91,2203642
"Frambuesa",46.17,"6/11/2007","1:36pm",+0.47,45.80,46.29,45.46,6121849
"Naranja",103.59,"6/11/2007","1:36pm",+0.52,102.87,104.00,102.50,2702104
"Bruselas",22.02,"6/11/2007","1:41pm",+0.19,21.70,22.08,21.69,25010946
"Batata",62.60,"6/11/2007","1:36pm",+0.47,62.89,62.89,62.15,4923778
"Rúcula",50.77,"6/11/2007","1:36pm",+0.36,50.41,50.84,50.05,4660900
"Repollo",51.79,"6/11/2007","1:36pm",+0.12,51.67,51.85,51.32,6365852
"Cebolla",51.42,"6/11/2007","1:36pm",+0.01,51.47,51.62,50.98,2935214
"Cebollín",85.57,"6/11/2007","1:36pm",-0.37,85.94,85.98,85.28,1313500
"MO",70.37,"6/11/2007","1:36pm",+0.07,70.25,70.50,69.76,4877785
"Puerro",51.24,"6/11/2007","1:36pm",+1.10,50.30,51.28,50.04,6515500
"Mandarina",30.12,"6/11/2007","1:41pm",+0.07,30.05,30.25,29.93,24255316
"Ajo",26.491,"6/11/2007","1:36pm",-0.029,26.50,26.54,26.31,15109927
"Rabanito",63.12,"6/11/2007","1:36pm",+0.05,62.80,63.13,62.75,4002446
"T",40.30,"6/11/2007","1:36pm",+0.04,40.20,40.33,39.89,7712400
"Espinaca",70.10,"6/11/2007","1:36pm",-0.13,69.85,70.20,69.51,1247400
"Acelga",43.40,"6/11/2007","1:36pm",+0.33,42.95,43.45,42.88,5341720
"Zanahoria",49.95,"6/11/2007","1:36pm",-0.13,49.90,50.12,49.55,6914407
"Papa",83.56,"6/11/2007","1:36pm",+0.88,82.68,83.72,82.35,6917800
"Lima",39.53,"6/11/2007","1:41pm",-0.13,39.67,40.18,39.43,2647380
"Granada ",71.87,"6/11/2007","1:41pm",+0.34,71.29,71.90,71.15,2686796
"Uva",63.28,"6/11/2007","1:41pm",+0.24,62.79,63.32,62.42,2205330
"Ciruela",97.82,"6/11/2007","1:41pm",-0.37,98.25,98.79,97.59,1725200
"C",53.67,"6/11/2007","1:41pm",+0.34,53.20,53.77,52.81,6740594
"Caqui",79.11,"6/11/2007","1:41pm",+0.59,78.32,79.46,78.06,1880652
"Berenjena",50.861,"6/11/2007","1:41pm",-0.269,51.13,51.21,50.59,2199797
"Lechuga",34.21,"6/11/2007","1:41pm",+0.01,34.28,34.44,34.12,3734350
"Durazno",37.52,"6/11/2007","1:41pm",+0.20,37.07,37.56,37.05,13566001
"Remolacha",31.47,"6/11/2007","1:41pm",+0.47,31.00,31.62,30.90,8330251
"Habas",37.75,"6/11/2007","1:41pm",-0.20,37.78,37.83,37.62,6627167
"HON",57.17,"6/11/2007","1:41pm",-0.21,57.25,57.40,56.91,2246142
"Frambuesa",46.14,"6/11/2007","1:41pm",+0.44,45.80,46.29,45.46,6190049
"Naranja",103.54,"6/11/2007","1:41pm",+0.47,102.87,104.00,102.50,2715404
"Bruselas",22.02,"6/11/2007","1:46pm",+0.19,21.70,22.08,21.69,25285316
"Batata",62.54,"6/11/2007","1:41pm",+0.41,62.89,62.89,62.15,5098378
"Rúcula",50.77,"6/11/2007","1:41pm",+0.36,50.41,50.84,50.05,5025900
"Repollo",51.725,"6/11/2007","1:41pm",+0.055,51.67,51.85,51.32,6390552
"Cebolla",51.391,"6/11/2007","1:41pm",-0.019,51.47,51.62,50.98,2972614
"Cebollín",85.58,"6/11/2007","1:41pm",-0.36,85.94,85.98,85.28,1337300
"MO",70.29,"6/11/2007","1:41pm",-0.01,70.25,70.50,69.76,4907285
"Puerro",51.21,"6/11/2007","1:41pm",+1.07,50.30,51.28,50.04,6587800
"Mandarina",30.13,"6/11/2007","1:46pm",+0.08,30.05,30.25,29.93,24497374
"Ajo",26.49,"6/11/2007","1:41pm",-0.03,26.50,26.54,26.31,15538627
"Rabanito",63.13,"6/11/2007","1:41pm",+0.06,62.80,63.14,62.75,4048446
"T",40.31,"6/11/2007","1:41pm",+0.05,40.20,40.34,39.89,7832500
"Espinaca",70.07,"6/11/2007","1:41pm",-0.16,69.85,70.20,69.51,1264700
"Acelga",43.38,"6/11/2007","1:41pm",+0.31,42.95,43.45,42.88,5395220
"Zanahoria",49.90,"6/11/2007","1:41pm",-0.18,49.90,50.12,49.55,7009107
"Papa",83.53,"6/11/2007","1:41pm",+0.85,82.68,83.72,82.35,7007700
"Lima",39.55,"6/11/2007","1:46pm",-0.11,39.67,40.18,39.43,2672280
"Granada ",71.88,"6/11/2007","1:46pm",+0.35,71.29,71.90,71.15,2724196
"Uva",63.28,"6/11/2007","1:46pm",+0.24,62.79,63.32,62.42,2214330
"Ciruela",97.98,"6/11/2007","1:46pm",-0.21,98.25,98.79,97.59,1773500
"C",53.61,"6/11/2007","1:46pm",+0.28,53.20,53.77,52.81,6867594
"Caqui",79.07,"6/11/2007","1:46pm",+0.55,78.32,79.46,78.06,1923652
"Berenjena",50.86,"6/11/2007","1:46pm",-0.27,51.13,51.21,50.59,2221297
"Lechuga",34.201,"6/11/2007","1:46pm",+0.001,34.28,34.44,34.12,3795650
"Durazno",37.52,"6/11/2007","1:46pm",+0.20,37.07,37.56,37.05,13711301
"Remolacha",31.50,"6/11/2007","1:46pm",+0.50,31.00,31.62,30.90,8678851
"Habas",37.77,"6/11/2007","1:46pm",-0.18,37.78,37.83,37.62,6687867
"HON",57.162,"6/11/2007","1:46pm",-0.218,57.25,57.40,56.91,2293142
"Frambuesa",46.13,"6/11/2007","1:46pm",+0.43,45.80,46.29,45.46,6259749
"Naranja",103.57,"6/11/2007","1:46pm",+0.50,102.87,104.00,102.50,2740104
"Bruselas",22.02,"6/11/2007","1:51pm",+0.19,21.70,22.08,21.69,25632092
"Batata",62.54,"6/11/2007","1:46pm",+0.41,62.89,62.89,62.15,5147978
"Rúcula",50.80,"6/11/2007","1:46pm",+0.39,50.41,50.84,50.05,5114400
"Repollo",51.75,"6/11/2007","1:46pm",+0.08,51.67,51.85,51.32,6441352
"Cebolla",51.40,"6/11/2007","1:46pm",-0.01,51.47,51.62,50.98,3049814
"Cebollín",85.59,"6/11/2007","1:46pm",-0.35,85.94,85.98,85.28,1347600
"MO",70.28,"6/11/2007","1:46pm",-0.02,70.25,70.50,69.76,4959585
"Puerro",51.18,"6/11/2007","1:46pm",+1.04,50.30,51.28,50.04,6651700
"Mandarina",30.11,"6/11/2007","1:51pm",+0.06,30.05,30.25,29.93,24742128
"Ajo",26.44,"6/11/2007","1:46pm",-0.08,26.50,26.54,26.31,15813727
"Rabanito",63.12,"6/11/2007","1:46pm",+0.05,62.80,63.14,62.75,4099546
"T",40.3073,"6/11/2007","1:46pm",+0.0473,40.20,40.34,39.89,7901800
"Espinaca",70.10,"6/11/2007","1:46pm",-0.13,69.85,70.20,69.51,1284300
"Acelga",43.42,"6/11/2007","1:46pm",+0.35,42.95,43.45,42.88,5473215
"Zanahoria",49.94,"6/11/2007","1:46pm",-0.14,49.90,50.12,49.55,7155307
"Papa",83.66,"6/11/2007","1:46pm",+0.98,82.68,83.72,82.35,7157900
"Lima",39.55,"6/11/2007","1:51pm",-0.11,39.67,40.18,39.43,2705680
"Granada ",71.84,"6/11/2007","1:51pm",+0.31,71.29,71.90,71.15,2760896
"Uva",63.245,"6/11/2007","1:51pm",+0.205,62.79,63.32,62.42,2226930
"Ciruela",97.96,"6/11/2007","1:51pm",-0.23,98.25,98.79,97.59,1793700
"C",53.63,"6/11/2007","1:51pm",+0.30,53.20,53.77,52.81,6926294
"Caqui",79.04,"6/11/2007","1:51pm",+0.52,78.32,79.46,78.06,1958652
"Berenjena",50.83,"6/11/2007","1:51pm",-0.30,51.13,51.21,50.59,2232897
"Lechuga",34.20,"6/11/2007","1:50pm",0.00,34.28,34.44,34.12,3823150
"Durazno",37.52,"6/11/2007","1:51pm",+0.20,37.07,37.56,37.05,13797801
"Remolacha",31.47,"6/11/2007","1:51pm",+0.47,31.00,31.62,30.90,8801851
"Habas",37.77,"6/11/2007","1:51pm",-0.18,37.78,37.83,37.62,6761167
"HON",57.13,"6/11/2007","1:51pm",-0.25,57.25,57.40,56.91,2327542
"Frambuesa",46.12,"6/11/2007","1:51pm",+0.42,45.80,46.29,45.46,6316649
"Naranja",103.55,"6/11/2007","1:51pm",+0.48,102.87,104.00,102.50,2777904
"Bruselas",22.03,"6/11/2007","1:56pm",+0.20,21.70,22.08,21.69,26065954
"Batata",62.53,"6/11/2007","1:51pm",+0.40,62.89,62.89,62.15,5210478
"Rúcula",50.81,"6/11/2007","1:51pm",+0.40,50.41,50.84,50.05,5222100
"Repollo",51.75,"6/11/2007","1:51pm",+0.08,51.67,51.85,51.32,6558652
"Cebolla",51.39,"6/11/2007","1:51pm",-0.02,51.47,51.62,50.98,3074814
"Cebollín",85.548,"6/11/2007","1:51pm",-0.392,85.94,85.98,85.28,1372000
"MO",70.27,"6/11/2007","1:50pm",-0.03,70.25,70.50,69.76,4986985
"Puerro",51.16,"6/11/2007","1:51pm",+1.02,50.30,51.28,50.04,6821600
"Mandarina",30.13,"6/11/2007","1:56pm",+0.08,30.05,30.25,29.93,24970772
"Ajo",26.448,"6/11/2007","1:51pm",-0.072,26.50,26.54,26.31,16248877
"Rabanito",63.13,"6/11/2007","1:51pm",+0.06,62.80,63.14,62.75,4157646
"T",40.31,"6/11/2007","1:51pm",+0.05,40.20,40.34,39.89,8018500
"Espinaca",70.15,"6/11/2007","1:51pm",-0.08,69.85,70.20,69.51,1321400
"Acelga",43.44,"6/11/2007","1:51pm",+0.37,42.95,43.45,42.88,5538015
"Zanahoria",49.86,"6/11/2007","1:51pm",-0.22,49.90,50.12,49.55,7285407
"Papa",83.56,"6/11/2007","1:51pm",+0.88,82.68,83.72,82.35,7364600
"Lima",39.53,"6/11/2007","1:56pm",-0.13,39.67,40.18,39.43,2721380
"Granada ",71.7918,"6/11/2007","1:56pm",+0.2618,71.29,71.90,71.15,2817696
"Uva",63.20,"6/11/2007","1:56pm",+0.16,62.79,63.32,62.42,2237230
"Ciruela",97.89,"6/11/2007","1:56pm",-0.30,98.25,98.79,97.59,1808600
"C",53.60,"6/11/2007","1:56pm",+0.27,53.20,53.77,52.81,7078394
"Caqui",79.02,"6/11/2007","1:56pm",+0.50,78.32,79.46,78.06,1980452
"Berenjena",50.83,"6/11/2007","1:56pm",-0.30,51.13,51.21,50.59,2245697
"Lechuga",34.195,"6/11/2007","1:56pm",-0.005,34.28,34.44,34.12,3863950
"Durazno",37.52,"6/11/2007","1:56pm",+0.20,37.07,37.56,37.05,13986001
"Remolacha",31.49,"6/11/2007","1:56pm",+0.49,31.00,31.62,30.90,8849851
"Habas",37.75,"6/11/2007","1:56pm",-0.20,37.78,37.83,37.62,6819267
"HON",57.11,"6/11/2007","1:56pm",-0.27,57.25,57.40,56.91,2354542
"Frambuesa",46.122,"6/11/2007","1:56pm",+0.422,45.80,46.29,45.46,6380249
"Naranja",103.53,"6/11/2007","1:56pm",+0.46,102.87,104.00,102.50,2802904
"Bruselas",22.01,"6/11/2007","2:01pm",+0.18,21.70,22.08,21.69,26445260
